dv2_vulnerability_quartile,keyword,keyword_count,n_lgas,n_reviews,mean_dv2,rank_within_dv2_quartile
Q1 lowest DV2,regardless,6,6,6,6.513024750824251,3049
Q1 lowest DV2,reggio,6,3,6,6.289144856381508,3050
Q1 lowest DV2,register,6,4,5,6.0332605028777335,3051
Q1 lowest DV2,rely,6,6,6,7.262829486026301,3052
Q1 lowest DV2,remembers,6,5,6,5.718273823243442,3053
Q1 lowest DV2,requires,6,6,6,6.742779435736992,3054
Q1 lowest DV2,responding,6,5,6,6.567783324357045,3055
Q1 lowest DV2,responds,6,5,6,6.066110419430569,3056
Q1 lowest DV2,resulting,6,6,6,5.789660745376583,3057
Q1 lowest DV2,rubbish,6,5,6,6.2892107732082865,3058
Q1 lowest DV2,sales,6,2,6,7.431357517907634,3059
Q1 lowest DV2,sally,6,4,6,7.261253232370012,3060
Q1 lowest DV2,scary,6,6,6,7.041473656259641,3061
Q1 lowest DV2,screamed,6,4,6,6.886316334738022,3062
Q1 lowest DV2,sea,6,3,5,7.168171703200279,3063
Q1 lowest DV2,secondary,6,6,6,6.563928173941842,3064
Q1 lowest DV2,seconds,6,6,6,6.697716329236701,3065
Q1 lowest DV2,select,6,5,5,7.090122132957982,3066
Q1 lowest DV2,sensitive,6,6,6,5.7140426600728675,3067
Q1 lowest DV2,seven,6,6,6,6.596802231972766,3068
Q1 lowest DV2,sherwood,6,1,6,4.79134466769706,3069
Q1 lowest DV2,shift,6,5,6,6.416413010296195,3070
Q1 lowest DV2,sizes,6,6,6,5.677232265897572,3071
Q1 lowest DV2,sleeps,6,5,6,7.434233453770688,3072
Q1 lowest DV2,soft,6,5,5,7.29931343797713,3073
Q1 lowest DV2,sold,6,5,6,6.330189494201964,3074
Q1 lowest DV2,solutions,6,5,6,6.421298073486828,3075
Q1 lowest DV2,sorts,6,6,6,5.5689141315585715,3076
Q1 lowest DV2,spark,6,5,6,6.327334202512005,3077
Q1 lowest DV2,specialist,6,3,5,5.259949607425439,3078
Q1 lowest DV2,spelling,6,5,5,5.453001541640791,3079
Q1 lowest DV2,spots,6,6,6,6.508583467576552,3080
Q1 lowest DV2,stimulate,6,5,6,6.725480042534564,3081
Q1 lowest DV2,stock,6,2,3,6.673129364291234,3082
Q1 lowest DV2,strategies,6,4,5,5.082116909531982,3083
Q1 lowest DV2,studies,6,5,6,6.511427979651429,3084
Q1 lowest DV2,subsidy,6,4,6,7.446116626612553,3085
Q1 lowest DV2,suffered,6,5,6,6.622208944325133,3086
Q1 lowest DV2,sufficient,6,5,6,6.932016602836954,3087
Q1 lowest DV2,suit,6,5,6,6.830018828826908,3088
Q1 lowest DV2,suited,6,5,6,6.728996810524467,3089
Q1 lowest DV2,sun,6,4,6,6.2562353409773275,3090
Q1 lowest DV2,sunday,6,5,6,5.941876667665777,3091
Q1 lowest DV2,sunshine,6,6,6,7.122031936876941,3092
Q1 lowest DV2,surrounding,6,6,6,6.953549862173687,3093
Q1 lowest DV2,talked,6,5,6,6.057571178578865,3094
Q1 lowest DV2,taste,6,6,6,7.1498318123681175,3095
Q1 lowest DV2,taylor,6,5,5,6.329670207006228,3096
Q1 lowest DV2,teachings,6,5,6,6.7864298028198915,3097
Q1 lowest DV2,teamwork,6,4,6,4.74077071190527,3098
Q1 lowest DV2,ten,6,5,5,6.897350976980332,3099
Q1 lowest DV2,tested,6,2,4,6.330158668265372,3100
Q1 lowest DV2,tier,6,6,6,6.673657625269005,3101
Q1 lowest DV2,til,6,5,5,6.876671249754099,3102
Q1 lowest DV2,tirelessly,6,5,6,6.632815430181399,3103
Q1 lowest DV2,tonight,6,3,5,6.154338024104256,3104
Q1 lowest DV2,trial,6,5,6,6.107635386623298,3105
Q1 lowest DV2,tries,6,4,6,5.1869488105238,3106
Q1 lowest DV2,tuesday,6,5,5,6.890509189790076,3107
Q1 lowest DV2,unfair,6,5,6,6.087340694956549,3108
Q1 lowest DV2,unlike,6,6,6,7.146420397212012,3109
Q1 lowest DV2,unsafe,6,6,6,6.3723518108290085,3110
Q1 lowest DV2,unsettled,6,5,6,6.9897132290505155,3111
Q1 lowest DV2,unwavering,6,6,6,6.127137826221154,3112
Q1 lowest DV2,vanessa,6,3,6,7.346182805273554,3113
Q1 lowest DV2,verbally,6,5,6,5.8449079751508,3114
Q1 lowest DV2,vision,6,5,6,6.41841265155912,3115
Q1 lowest DV2,vpk,6,1,4,4.94752623688156,3116
Q1 lowest DV2,wanna,6,4,5,6.943754603957807,3117
Q1 lowest DV2,warning,6,5,6,5.960602260858702,3118
Q1 lowest DV2,wholesome,6,5,6,6.74641517760664,3119
Q1 lowest DV2,wider,6,6,6,6.867380229547451,3120
Q1 lowest DV2,win,6,6,6,6.892202245282779,3121
Q1 lowest DV2,window,6,5,6,6.909849770862858,3122
Q1 lowest DV2,wombat,6,1,5,5.32010820559062,3123
Q1 lowest DV2,worthy,6,6,6,6.597679458680435,3124
Q1 lowest DV2,xxx,6,5,6,6.19129799429079,3125
Q1 lowest DV2,yeah,6,5,5,6.65619235456436,3126
Q1 lowest DV2,zumba,6,2,5,6.746317015782215,3127
Q1 lowest DV2,acceptable,5,5,5,6.0919061413180655,3128
Q1 lowest DV2,accordingly,5,3,4,6.353630017275395,3129
Q1 lowest DV2,accusation,5,3,3,6.64036548915106,3130
Q1 lowest DV2,accusations,5,3,3,6.7344614183977045,3131
Q1 lowest DV2,acknowledged,5,5,5,5.612870771545678,3132
Q1 lowest DV2,acted,5,5,5,6.9020732278929655,3133
Q1 lowest DV2,activites,5,4,5,6.111639475041514,3134
Q1 lowest DV2,adelaide,5,3,5,7.0326517060365745,3135
Q1 lowest DV2,adhd,5,5,5,5.949549583161707,3136
Q1 lowest DV2,adjustment,5,5,5,6.231489643522252,3137
Q1 lowest DV2,adrianna,5,2,4,5.067644234965522,3138
Q1 lowest DV2,advertising,5,5,5,6.09402646416047,3139
Q1 lowest DV2,advise,5,5,5,6.958829630359192,3140
Q1 lowest DV2,affected,5,3,5,6.606295785239491,3141
Q1 lowest DV2,agency,5,5,5,5.282382451450649,3142
Q1 lowest DV2,align,5,4,5,7.341489799825174,3143
Q1 lowest DV2,alway,5,5,5,6.601979048519608,3144
Q1 lowest DV2,amanda,5,2,5,4.80409665887733,3145
Q1 lowest DV2,ann,5,3,5,7.629819185254222,3146
Q1 lowest DV2,annoyed,5,3,5,6.00633004697902,3147
Q1 lowest DV2,ans,5,4,5,7.559208074642891,3148
Q1 lowest DV2,anytime,5,5,5,7.611885663568438,3149
Q1 lowest DV2,approximately,5,5,5,6.844315893937273,3150
Q1 lowest DV2,arise,5,4,5,6.255521659767846,3151
Q1 lowest DV2,arriving,5,4,5,6.2402237462372145,3152
Q1 lowest DV2,artwork,5,4,5,7.344733929600342,3153
Q1 lowest DV2,arvin,5,1,3,6.54205607476635,3154
Q1 lowest DV2,asd,5,3,3,5.466610170214592,3155
Q1 lowest DV2,assembly,5,3,4,5.3988621255103535,3156
Q1 lowest DV2,assessment,5,4,5,6.0218287863012225,3157
Q1 lowest DV2,assistants,5,4,5,5.512138578339252,3158
Q1 lowest DV2,assisted,5,5,5,6.863588872545104,3159
Q1 lowest DV2,associated,5,4,5,6.780339384886216,3160
Q1 lowest DV2,attack,5,2,3,7.016973972606006,3161
Q1 lowest DV2,ave,5,1,4,7.77912132204756,3162
Q1 lowest DV2,baking,5,5,5,6.288251955796674,3163
Q1 lowest DV2,band,5,3,5,7.202785306607316,3164
Q1 lowest DV2,battle,5,3,3,7.220990330468519,3165
Q1 lowest DV2,beat,5,3,5,6.92212561928596,3166
Q1 lowest DV2,beginner,5,1,5,6.479859894921189,3167
Q1 lowest DV2,behaved,5,5,5,6.829431123695964,3168
Q1 lowest DV2,believes,5,4,5,7.1673590668833835,3169
Q1 lowest DV2,bella,5,3,5,7.206841123453008,3170
Q1 lowest DV2,benefited,5,5,5,6.025312454516648,3171
Q1 lowest DV2,beta,5,2,3,7.629023046193542,3172
Q1 lowest DV2,beware,5,4,5,6.57318344824631,3173
Q1 lowest DV2,billing,5,3,5,5.805313861117976,3174
Q1 lowest DV2,birthdays,5,5,5,6.730493279658414,3175
Q1 lowest DV2,blind,5,5,5,6.9633750574329865,3176
Q1 lowest DV2,blocks,5,5,5,7.050464240979868,3177
Q1 lowest DV2,blows,5,3,5,7.049548492379676,3178
Q1 lowest DV2,bowls,5,4,5,6.429500404978258,3179
Q1 lowest DV2,bps,5,1,1,7.1868583162217705,3180
Q1 lowest DV2,bread,5,3,5,6.8133221786199005,3181
Q1 lowest DV2,bridget,5,1,5,7.28672985781991,3182
Q1 lowest DV2,bruise,5,3,3,6.0794436845175515,3183
Q1 lowest DV2,buildings,5,4,5,6.257588990005184,3184
Q1 lowest DV2,bunnies,5,4,5,7.086843701584182,3185
Q1 lowest DV2,cakes,5,3,5,7.25227406808402,3186
Q1 lowest DV2,cash,5,5,5,6.700870979008302,3187
Q1 lowest DV2,cassie,5,2,5,6.3825833946093,3188
Q1 lowest DV2,castle,5,3,5,6.569817846577377,3189
Q1 lowest DV2,cat,5,2,3,6.755857337778255,3190
Q1 lowest DV2,celebrated,5,4,5,6.614876702440355,3191
Q1 lowest DV2,celebrates,5,4,5,6.867400682377325,3192
Q1 lowest DV2,challenged,5,5,5,6.088064402629899,3193
Q1 lowest DV2,chatting,5,5,5,6.9944517020338735,3194
Q1 lowest DV2,claim,5,4,5,5.935551597564318,3195
Q1 lowest DV2,cleanest,5,4,5,6.611274621841588,3196
Q1 lowest DV2,clients,5,4,4,6.73694034874926,3197
Q1 lowest DV2,clinic,5,2,4,4.810547077753554,3198
Q1 lowest DV2,clothing,5,4,5,7.297519447225215,3199
Q1 lowest DV2,communicators,5,5,5,6.164021315730816,3200
Q1 lowest DV2,concerts,5,4,5,5.792600178371348,3201
Q1 lowest DV2,conditions,5,4,5,5.367272196106544,3202
Q1 lowest DV2,confused,5,4,5,6.126309749840736,3203
Q1 lowest DV2,cons,5,4,4,6.575837997336826,3204
Q1 lowest DV2,convenience,5,5,5,6.1398502931957015,3205
Q1 lowest DV2,costs,5,4,4,6.349353483305842,3206
Q1 lowest DV2,cot,5,5,5,7.416709801481969,3207
Q1 lowest DV2,counsellor,5,3,3,6.031074297142796,3208
Q1 lowest DV2,cross,5,3,5,5.703630150821178,3209
Q1 lowest DV2,cubby,5,5,5,7.2775304484825,3210
Q1 lowest DV2,curriculums,5,4,5,5.72057003470636,3211
Q1 lowest DV2,dayhome,5,1,2,4.79134466769706,3212
Q1 lowest DV2,debating,5,4,5,6.13771331369733,3213
Q1 lowest DV2,delivers,5,4,5,6.557190355156058,3214
Q1 lowest DV2,delivery,5,4,4,7.480527341543576,3215
Q1 lowest DV2,demands,5,4,5,7.0598214352063975,3216
Q1 lowest DV2,demeanor,5,5,5,6.806312893463108,3217
Q1 lowest DV2,deposit,5,2,4,6.800958225658702,3218
Q1 lowest DV2,dez,5,1,5,6.77530017152659,3219
Q1 lowest DV2,diaper,5,3,5,6.885600102533282,3220
Q1 lowest DV2,diligently,5,5,5,7.2790471883075725,3221
Q1 lowest DV2,dinosaur,5,2,4,6.515511806669247,3222
Q1 lowest DV2,disciplined,5,5,5,7.17589749747935,3223
Q1 lowest DV2,discovered,5,4,5,6.376854848221695,3224
Q1 lowest DV2,discussed,5,4,5,7.364302148595613,3225
Q1 lowest DV2,disgrace,5,4,5,6.098535857086402,3226
Q1 lowest DV2,dogma,5,1,1,6.841783750763591,3227
Q1 lowest DV2,donate,5,3,5,6.3985761017395575,3228
Q1 lowest DV2,earned,5,4,4,6.91759291511787,3229
Q1 lowest DV2,eel,5,2,4,6.936816656442822,3230
Q1 lowest DV2,egg,5,3,4,6.8184980534641735,3231
Q1 lowest DV2,employed,5,5,5,6.617483861034148,3232
Q1 lowest DV2,encounter,5,5,5,6.60077153623715,3233
Q1 lowest DV2,entertaining,5,3,5,6.686971154541046,3234
Q1 lowest DV2,error,5,4,5,6.2703805725038,3235
Q1 lowest DV2,errors,5,5,5,6.460569666683784,3236
Q1 lowest DV2,escalated,5,4,5,6.636700144123266,3237
Q1 lowest DV2,evolving,5,4,5,7.089217821487528,3238
Q1 lowest DV2,exceed,5,5,5,6.810310918764904,3239
Q1 lowest DV2,excitedly,5,4,5,6.2258392459105405,3240
Q1 lowest DV2,expectation,5,4,4,6.32226612420091,3241
Q1 lowest DV2,explorer,5,3,5,6.588857418890681,3242
Q1 lowest DV2,exploring,5,4,5,6.304652207316148,3243
Q1 lowest DV2,expressing,5,4,5,6.100421251587084,3244
Q1 lowest DV2,faced,5,5,5,7.095035314825036,3245
Q1 lowest DV2,facing,5,3,4,6.7216632421103935,3246
Q1 lowest DV2,failure,5,4,5,6.336601960121242,3247
Q1 lowest DV2,fake,5,3,4,6.577669772459588,3248
Q1 lowest DV2,familiarity,5,5,5,6.834502326992566,3249
Q1 lowest DV2,features,5,5,5,6.476452031254594,3250
Q1 lowest DV2,female,5,3,5,5.544938698699948,3251
Q1 lowest DV2,fever,5,3,4,6.322158410923322,3252
Q1 lowest DV2,figure,5,4,5,6.115941122507084,3253
Q1 lowest DV2,finger,5,3,4,6.819933663845328,3254
Q1 lowest DV2,fire,5,4,4,6.526294862382794,3255
Q1 lowest DV2,fired,5,4,5,6.980440430768363,3256
Q1 lowest DV2,firsthand,5,4,5,5.5941901167791155,3257
Q1 lowest DV2,fooled,5,4,5,7.5326862366490746,3258
Q1 lowest DV2,force,5,5,5,6.259621284760998,3259
Q1 lowest DV2,formal,5,4,5,7.404423353967184,3260
Q1 lowest DV2,fostered,5,4,5,5.903929603975688,3261
Q1 lowest DV2,frances,5,1,4,8.05555555555556,3262
Q1 lowest DV2,freedom,5,4,5,6.135818212412964,3263
Q1 lowest DV2,fundamental,5,3,5,6.259526131962332,3264
Q1 lowest DV2,funds,5,5,5,7.153873268078966,3265
Q1 lowest DV2,gardening,5,5,5,7.152005860933047,3266
Q1 lowest DV2,garlic,5,1,3,6.508875739644969,3267
Q1 lowest DV2,gas,5,3,5,7.231142636501436,3268
Q1 lowest DV2,gate,5,5,5,6.929150837697497,3269
Q1 lowest DV2,gbop,5,1,5,8.02568218298555,3270
Q1 lowest DV2,givers,5,3,5,6.490164427979991,3271
Q1 lowest DV2,glowing,5,5,5,6.494389969678975,3272
Q1 lowest DV2,grabbed,5,4,4,6.583285643801278,3273
Q1 lowest DV2,grace,5,5,5,6.718400963449734,3274
Q1 lowest DV2,grows,5,4,5,5.580060141649494,3275
Q1 lowest DV2,gumnuts,5,2,4,5.419609767435853,3276
Q1 lowest DV2,gunjan,5,1,4,6.54205607476635,3277
Q1 lowest DV2,hadn,5,5,5,6.849072315983825,3278
Q1 lowest DV2,handover,5,5,5,6.4214672985925265,3279
Q1 lowest DV2,hang,5,4,5,5.87736970150884,3280
Q1 lowest DV2,harsh,5,4,5,6.517603694470236,3281
Q1 lowest DV2,heading,5,4,5,6.321018656043658,3282
Q1 lowest DV2,heavy,5,4,5,7.016665420690414,3283
Q1 lowest DV2,hectic,5,3,3,6.514153076582632,3284
Q1 lowest DV2,hopes,5,5,5,6.19041066603347,3285
Q1 lowest DV2,host,5,4,5,6.887975726907276,3286
Q1 lowest DV2,hrs,5,1,4,6.508875739644969,3287
Q1 lowest DV2,hsc,5,3,5,6.55436519385812,3288
Q1 lowest DV2,hub,5,4,5,6.548337267813219,3289
Q1 lowest DV2,identified,5,4,5,7.161742527913643,3290
Q1 lowest DV2,illness,5,5,5,6.08811553577214,3291
Q1 lowest DV2,impeccable,5,5,5,6.6546324280353915,3292
Q1 lowest DV2,implementing,5,5,5,6.28737167153634,3293
Q1 lowest DV2,inappropriate,5,4,4,6.071399361853506,3294
Q1 lowest DV2,individualised,5,4,5,7.046009907200113,3295
Q1 lowest DV2,individuality,5,4,5,6.935866065285916,3296
Q1 lowest DV2,infants,5,4,5,6.55205008843843,3297
Q1 lowest DV2,info,5,4,4,6.65519670748454,3298
Q1 lowest DV2,ingredients,5,4,5,6.881735055191022,3299
Q1 lowest DV2,initiative,5,5,5,7.453608905480612,3300
Q1 lowest DV2,inquiry,5,5,5,6.740451060366406,3301
Q1 lowest DV2,instrumental,5,5,5,6.21496794155602,3302
Q1 lowest DV2,insurance,5,3,4,5.103422321879128,3303
Q1 lowest DV2,integrity,5,5,5,6.598100992710978,3304
Q1 lowest DV2,intentionally,5,5,5,5.932321689177572,3305
Q1 lowest DV2,intervention,5,5,5,6.404217318774021,3306
Q1 lowest DV2,introducing,5,5,5,6.627782915860142,3307
Q1 lowest DV2,investigation,5,4,5,6.763810854612146,3308
Q1 lowest DV2,involves,5,5,5,6.857211105021776,3309
Q1 lowest DV2,italian,5,4,4,6.434162021572884,3310
Q1 lowest DV2,jing,5,2,5,7.062214811080517,3311
Q1 lowest DV2,joey,5,4,5,6.438906843257081,3312
Q1 lowest DV2,john,5,5,5,6.75952132377094,3313
Q1 lowest DV2,jordan,5,2,2,5.188135768462966,3314
Q1 lowest DV2,jump,5,5,5,6.030055236277041,3315
Q1 lowest DV2,justine,5,2,5,7.1168288722602115,3316
Q1 lowest DV2,kajal,5,2,3,6.147773306717252,3317
Q1 lowest DV2,katlyn,5,1,5,7.528957528957531,3318
Q1 lowest DV2,kda,5,1,3,5.43657331136738,3319
Q1 lowest DV2,kindyhub,5,3,5,6.847004768156427,3320
Q1 lowest DV2,lacked,5,5,5,6.96116025776187,3321
Q1 lowest DV2,lara,5,2,4,6.9189029929534245,3322
Q1 lowest DV2,laughing,5,4,5,7.221354894344924,3323
Q1 lowest DV2,lauren,5,4,5,6.140286104618052,3324
Q1 lowest DV2,lay,5,4,4,6.600170853151189,3325
Q1 lowest DV2,lean,5,4,5,7.395069931020695,3326
Q1 lowest DV2,leanne,5,3,4,6.732282982323684,3327
Q1 lowest DV2,legend,5,4,5,7.622012705988931,3328
Q1 lowest DV2,lengths,5,4,5,6.930521413187914,3329
Q1 lowest DV2,lengthy,5,4,5,6.888322320724237,3330
Q1 lowest DV2,liam,5,2,3,6.916908455369994,3331
Q1 lowest DV2,lighting,5,2,5,5.75170859868186,3332
Q1 lowest DV2,likely,5,4,4,7.4350965882177125,3333
Q1 lowest DV2,locked,5,3,5,7.058490199698054,3334
Q1 lowest DV2,lottie,5,1,5,6.54205607476635,3335
Q1 lowest DV2,luis,5,2,5,5.560459700097412,3336
Q1 lowest DV2,machines,5,3,5,6.172005592279664,3337
Q1 lowest DV2,maggie,5,2,5,6.989539485358776,3338
Q1 lowest DV2,maintenance,5,5,5,5.888949183610592,3339
Q1 lowest DV2,market,5,3,5,6.900661158632232,3340
Q1 lowest DV2,marlo,5,1,5,6.77530017152659,3341
Q1 lowest DV2,match,5,4,5,5.572549684689172,3342
Q1 lowest DV2,mates,5,4,5,7.1345812732909035,3343
Q1 lowest DV2,meets,5,4,5,6.885126568145722,3344
Q1 lowest DV2,men,5,3,5,7.297724238725161,3345
Q1 lowest DV2,mentally,5,5,5,5.937410726594972,3346
Q1 lowest DV2,miki,5,1,5,5.32010820559062,3347
Q1 lowest DV2,miles,5,4,5,6.294133675068302,3348
Q1 lowest DV2,million,5,4,5,6.011843296049944,3349
Q1 lowest DV2,min,5,4,4,6.231483250981311,3350
Q1 lowest DV2,minimum,5,4,5,7.231760511876624,3351
Q1 lowest DV2,monica,5,4,5,7.363966250061104,3352
Q1 lowest DV2,morgan,5,2,5,6.579978853781496,3353
Q1 lowest DV2,motivated,5,4,5,6.398264091141359,3354
Q1 lowest DV2,mountains,5,2,5,6.481500560935966,3355
Q1 lowest DV2,mummy,5,3,5,7.085416793723314,3356
Q1 lowest DV2,mustard,5,1,1,6.508875739644969,3357
Q1 lowest DV2,neglected,5,4,5,6.646058429338495,3358
Q1 lowest DV2,negra,5,1,5,5.32010820559062,3359
Q1 lowest DV2,nina,5,1,5,5.32010820559062,3360
Q1 lowest DV2,noticeable,5,5,5,6.338060068282428,3361
Q1 lowest DV2,notifications,5,4,5,7.498619126702286,3362
Q1 lowest DV2,nourishing,5,5,5,6.56755464367784,3363
Q1 lowest DV2,objective,5,5,5,6.8335357167199575,3364
Q1 lowest DV2,occur,5,4,5,6.518254532481812,3365
Q1 lowest DV2,olds,5,3,5,6.447093410601662,3366
Q1 lowest DV2,omg,5,5,5,6.747652972300687,3367
Q1 lowest DV2,operations,5,5,5,6.632002708955126,3368
Q1 lowest DV2,overly,5,5,5,6.666981383893846,3369
Q1 lowest DV2,owned,5,4,5,6.511669940298238,3370
Q1 lowest DV2,pack,5,4,5,7.092224597542997,3371
Q1 lowest DV2,pallavi,5,1,4,6.4868804664723,3372
Q1 lowest DV2,parties,5,4,4,7.023290023720828,3373
Q1 lowest DV2,partnership,5,5,5,6.9422616381334326,3374
Q1 lowest DV2,pathetic,5,5,5,6.768786729519792,3375
Q1 lowest DV2,pen,5,3,5,7.04651974943103,3376
Q1 lowest DV2,pencil,5,3,3,6.2396587280056535,3377
Q1 lowest DV2,performed,5,5,5,6.868308993913902,3378
Q1 lowest DV2,personalized,5,5,5,6.168736802288656,3379
Q1 lowest DV2,pets,5,4,5,7.651322510474856,3380
Q1 lowest DV2,phase,5,4,5,6.3248419027619,3381
Q1 lowest DV2,pieces,5,4,5,7.115477995305445,3382
Q1 lowest DV2,pius,5,1,4,6.508875739644969,3383
Q1 lowest DV2,placing,5,4,5,5.645791935736019,3384
Q1 lowest DV2,police,5,3,3,6.766176983883805,3385
Q1 lowest DV2,polly,5,1,4,7.528957528957531,3386
Q1 lowest DV2,pop,5,4,5,6.635378295269294,3387
Q1 lowest DV2,positivity,5,3,5,7.0271923859036365,3388
Q1 lowest DV2,power,5,4,5,5.52831125754476,3389
Q1 lowest DV2,pray,5,2,5,7.2595951019187535,3390
Q1 lowest DV2,prepping,5,3,5,7.612838766464231,3391
Q1 lowest DV2,prestigious,5,5,5,6.281150025357992,3392
Q1 lowest DV2,prioritize,5,5,5,6.50669709388819,3393
Q1 lowest DV2,privacy,5,4,5,6.007996676834834,3394
Q1 lowest DV2,profound,5,5,5,6.944015533065508,3395
Q1 lowest DV2,property,5,3,4,7.5380781538113695,3396
Q1 lowest DV2,punishment,5,4,5,6.9177717449783955,3397
Q1 lowest DV2,questioned,5,4,5,5.967811142917301,3398
Q1 lowest DV2,rashes,5,3,5,6.7840546658672,3399
Q1 lowest DV2,rayne,5,1,5,4.80225988700565,3400
Q1 lowest DV2,reached,5,4,5,6.661292212125635,3401
Q1 lowest DV2,realised,5,5,5,7.0880569568433085,3402
Q1 lowest DV2,recalled,5,1,2,7.816711590296501,3403
Q1 lowest DV2,recess,5,3,5,6.771218833504032,3404
Q1 lowest DV2,recieved,5,3,4,7.329237429127026,3405
Q1 lowest DV2,recognition,5,4,5,6.813302899451624,3406
Q1 lowest DV2,rectify,5,5,5,6.75842248886956,3407
Q1 lowest DV2,referred,5,5,5,6.5800040939969575,3408
Q1 lowest DV2,reflected,5,5,5,6.651938397940638,3409
Q1 lowest DV2,reflections,5,3,5,7.039930214410285,3410
Q1 lowest DV2,registers,5,1,5,7.816711590296501,3411
Q1 lowest DV2,remains,5,4,5,6.981668760919393,3412
Q1 lowest DV2,repeatedly,5,5,5,6.3184266887565235,3413
Q1 lowest DV2,resigned,5,4,4,5.86853313183478,3414
Q1 lowest DV2,resolved,5,3,5,6.259526131962332,3415
Q1 lowest DV2,reviewed,5,4,5,6.240747095653326,3416
Q1 lowest DV2,rinda,5,1,4,7.528957528957531,3417
Q1 lowest DV2,risk,5,4,5,7.011854141811801,3418
Q1 lowest DV2,rotation,5,4,5,6.507780242564282,3419
Q1 lowest DV2,roy,5,1,4,6.479859894921189,3420
Q1 lowest DV2,roza,5,1,5,7.528957528957531,3421
Q1 lowest DV2,safely,5,5,5,6.830752374663648,3422
Q1 lowest DV2,sam,5,2,5,7.3815948284033395,3423
Q1 lowest DV2,sandwiches,5,4,4,6.0825484943706005,3424
Q1 lowest DV2,satisfaction,5,5,5,6.9909022458541275,3425
Q1 lowest DV2,satisfying,5,5,5,7.061616189606416,3426
Q1 lowest DV2,scale,5,4,5,6.947942828834437,3427
Q1 lowest DV2,schedules,5,5,5,6.754204261239297,3428
Q1 lowest DV2,scholarships,5,4,4,6.681491256876124,3429
Q1 lowest DV2,scores,5,5,5,7.0192878681159,3430
Q1 lowest DV2,scratches,5,5,5,6.300420259451194,3431
Q1 lowest DV2,screen,5,5,5,6.918729615067674,3432
Q1 lowest DV2,seamlessly,5,5,5,6.7022179692052335,3433
Q1 lowest DV2,selected,5,5,5,7.235027107961289,3434
Q1 lowest DV2,seniors,5,2,3,6.503072570700214,3435
Q1 lowest DV2,shade,5,4,5,6.3011128939364855,3436
Q1 lowest DV2,shae,5,1,4,7.19225449515906,3437
Q1 lowest DV2,shines,5,5,5,6.182671732512462,3438
Q1 lowest DV2,shire,5,2,5,7.597010837752611,3439
Q1 lowest DV2,signs,5,4,5,5.484337370115812,3440
Q1 lowest DV2,skibidi,5,3,3,7.031467715323442,3441
Q1 lowest DV2,smells,5,5,5,6.824512323310162,3442
Q1 lowest DV2,solution,5,4,5,6.032515735752594,3443
Q1 lowest DV2,somehow,5,4,4,6.093166653586134,3444
Q1 lowest DV2,sore,5,3,4,6.816209742501812,3445
Q1 lowest DV2,spiritual,5,3,5,6.4389817769102775,3446
Q1 lowest DV2,starbucks,5,1,5,7.816711590296501,3447
Q1 lowest DV2,status,5,4,5,6.899361313905034,3448
Q1 lowest DV2,steak,5,1,3,6.508875739644969,3449
Q1 lowest DV2,steph,5,4,5,6.607984117282538,3450
Q1 lowest DV2,sticks,5,3,5,6.3754668205081995,3451
Q1 lowest DV2,stimulated,5,5,5,6.290190627061752,3452
Q1 lowest DV2,stressed,5,3,5,6.4807950080193475,3453
Q1 lowest DV2,struggle,5,5,5,6.453806976707083,3454
Q1 lowest DV2,stuck,5,5,5,6.893068186240896,3455
Q1 lowest DV2,stuffs,5,2,5,7.326935708678448,3456
Q1 lowest DV2,successful,5,4,5,7.348256343902236,3457
Q1 lowest DV2,successfully,5,5,5,6.356203600427698,3458
Q1 lowest DV2,suggested,5,5,5,6.413316955309227,3459
Q1 lowest DV2,summary,5,4,5,6.7843899449208775,3460
Q1 lowest DV2,supervisor,5,3,5,5.920415485653564,3461
Q1 lowest DV2,surpassed,5,5,5,7.478668130394349,3462
Q1 lowest DV2,surprising,5,5,5,7.05004726312346,3463
Q1 lowest DV2,switch,5,5,5,5.743024372172276,3464
Q1 lowest DV2,targeted,5,4,5,6.099316778442012,3465
Q1 lowest DV2,task,5,5,5,6.88757755631133,3466
Q1 lowest DV2,tasty,5,4,5,6.013942781702884,3467
Q1 lowest DV2,taz,5,1,5,5.32010820559062,3468
Q1 lowest DV2,technology,5,3,5,6.28841680622073,3469
Q1 lowest DV2,temperature,5,3,5,6.297592984368218,3470
Q1 lowest DV2,terrified,5,4,4,5.985283007554138,3471
Q1 lowest DV2,themed,5,4,5,7.334944135108442,3472
Q1 lowest DV2,therapy,5,3,4,5.773018723315906,3473
Q1 lowest DV2,theres,5,5,5,5.8459090057987115,3474
Q1 lowest DV2,thin,5,5,5,6.45439266431176,3475
Q1 lowest DV2,thiyaga,5,1,5,4.80225988700565,3476
Q1 lowest DV2,thrives,5,4,5,6.317882272016304,3477
Q1 lowest DV2,throw,5,4,5,6.57732540459312,3478
Q1 lowest DV2,thrown,5,4,4,6.742366545921584,3479
Q1 lowest DV2,tiffany,5,1,5,7.19225449515906,3480
Q1 lowest DV2,tight,5,5,5,6.422451893441251,3481
Q1 lowest DV2,timetable,5,4,5,6.8961847268857,3482
Q1 lowest DV2,toileting,5,4,5,7.148476845288428,3483
Q1 lowest DV2,tom,5,3,3,5.58749524890952,3484
Q1 lowest DV2,topics,5,5,5,7.0139888054063615,3485
Q1 lowest DV2,touched,5,4,5,7.4311737280777335,3486
